search_query,job_title,company,loc,posting_recency,employment_type,work_arrangement_type,experience_lvl,skill,min_years_of_exp
Data Analyst,Data Analyst,HIGHBASE TRADING W.L.L,"Cairo,Egypt",9 days ago,Full Time,Remote,Experienced,Python,4.0
Data Analyst,Senior Data Analyst,Al Ahly capital holding - Al Ahly Tamkeen,"Zamalek,Cairo,Egypt",4 days ago,Full Time,On-site,Experienced,IT/Software Development,5.0
Data Analyst,Senior Data Analyst,Al Ahly capital holding - Al Ahly Tamkeen,"Zamalek,Cairo,Egypt",4 days ago,Full Time,On-site,Experienced,Analyst/Research,5.0
Data Analyst,Senior Data Analyst,Al Ahly capital holding - Al Ahly Tamkeen,"Zamalek,Cairo,Egypt",4 days ago,Full Time,On-site,Experienced,Engineering - Telecom/Technology,5.0
Data Analyst,Senior Data Analyst,Al Ahly capital holding - Al Ahly Tamkeen,"Zamalek,Cairo,Egypt",4 days ago,Full Time,On-site,Experienced,Microsoft SQL,5.0
Data Analyst,Senior Data Analyst,Al Ahly capital holding - Al Ahly Tamkeen,"Zamalek,Cairo,Egypt",4 days ago,Full Time,On-site,Experienced,SQL,5.0
Data Analyst,Senior Data Analyst,Al Ahly capital holding - Al Ahly Tamkeen,"Zamalek,Cairo,Egypt",4 days ago,Full Time,On-site,Experienced,Power BI,5.0
Data Analyst,IE Data Analyst (Industrial Engineering) - Garments or Apparel Manufacturing,T&C Garments,"Obour City,Cairo,Egypt",12 days ago,Full Time,On-site,Experienced,Analyst/Research,2.0
Data Analyst,IE Data Analyst (Industrial Engineering) - Garments or Apparel Manufacturing,T&C Garments,"Obour City,Cairo,Egypt",12 days ago,Full Time,On-site,Experienced,Engineering - Telecom/Technology,2.0
Data Analyst,IE Data Analyst (Industrial Engineering) - Garments or Apparel Manufacturing,T&C Garments,"Obour City,Cairo,Egypt",12 days ago,Full Time,On-site,Experienced,Engineering - Mechanical/Electrical,2.0
Data Analyst,IE Data Analyst (Industrial Engineering) - Garments or Apparel Manufacturing,T&C Garments,"Obour City,Cairo,Egypt",12 days ago,Full Time,On-site,Experienced,Industrial Engineering,2.0
Data Analyst,IE Data Analyst (Industrial Engineering) - Garments or Apparel Manufacturing,T&C Garments,"Obour City,Cairo,Egypt",12 days ago,Full Time,On-site,Experienced,Data Analysis,2.0
Data Analyst,IE Data Analyst (Industrial Engineering) - Garments or Apparel Manufacturing,T&C Garments,"Obour City,Cairo,Egypt",12 days ago,Full Time,On-site,Experienced,Process Improvement,2.0
Data Analyst,IE Data Analyst (Industrial Engineering) - Garments or Apparel Manufacturing,T&C Garments,"Obour City,Cairo,Egypt",12 days ago,Full Time,On-site,Experienced,Time and Motion Study,2.0
Data Analyst,IE Data Analyst (Industrial Engineering) - Garments or Apparel Manufacturing,T&C Garments,"Obour City,Cairo,Egypt",12 days ago,Full Time,On-site,Experienced,Lean Manufacturing,2.0
Data Analyst,IE Data Analyst (Industrial Engineering) - Garments or Apparel Manufacturing,T&C Garments,"Obour City,Cairo,Egypt",12 days ago,Full Time,On-site,Experienced,Power BI,2.0
Data Analyst,IE Data Analyst (Industrial Engineering) - Garments or Apparel Manufacturing,T&C Garments,"Obour City,Cairo,Egypt",12 days ago,Full Time,On-site,Experienced,Microsoft Excel,2.0
Data Analyst,Data Analyst,GPS,"Heliopolis,Cairo,Egypt",12 days ago,Full Time,On-site,Entry Level,Analyst/Research,1.0
Data Analyst,Data Analyst,GPS,"Heliopolis,Cairo,Egypt",12 days ago,Full Time,On-site,Entry Level,SQL,1.0
Data Analyst,Data Analyst,GPS,"Heliopolis,Cairo,Egypt",12 days ago,Full Time,On-site,Entry Level,Microsoft Excel,1.0
Data Analyst,Data Analyst,GPS,"Heliopolis,Cairo,Egypt",12 days ago,Full Time,On-site,Entry Level,Power BI,1.0
Data Analyst,Data Analyst,GPS,"Heliopolis,Cairo,Egypt",12 days ago,Full Time,On-site,Entry Level,Tableau,1.0
Data Analyst,Data Analyst,GPS,"Heliopolis,Cairo,Egypt",12 days ago,Full Time,On-site,Entry Level,Data Analysis,1.0
Data Analyst,Data Analyst,GPS,"Heliopolis,Cairo,Egypt",12 days ago,Full Time,On-site,Entry Level,Data Visualization,1.0
Data Analyst,Data Analyst,GPS,"Heliopolis,Cairo,Egypt",12 days ago,Full Time,On-site,Entry Level,Reporting,1.0
Data Analyst,Data Analyst,GPS,"Heliopolis,Cairo,Egypt",12 days ago,Full Time,On-site,Entry Level,Problem Solving,1.0
Data Analyst,Data Analyst,GPS,"Heliopolis,Cairo,Egypt",12 days ago,Full Time,On-site,Entry Level,Statistical Analysis,1.0
Data Analyst,Data Analyst And Reporting,EBNY developments,"Heliopolis,Cairo,Egypt",15 days ago,Full Time,On-site,Experienced,Analyst/Research,2.0
Data Analyst,Data Analyst And Reporting,EBNY developments,"Heliopolis,Cairo,Egypt",15 days ago,Full Time,On-site,Experienced,Data Analysis,2.0
Data Analyst,Data Analyst And Reporting,EBNY developments,"Heliopolis,Cairo,Egypt",15 days ago,Full Time,On-site,Experienced,Power BI,2.0
Data Analyst,Data Analyst And Reporting,EBNY developments,"Heliopolis,Cairo,Egypt",15 days ago,Full Time,On-site,Experienced,Data Visualization,2.0
Data Analyst,Data Analyst And Reporting,EBNY developments,"Heliopolis,Cairo,Egypt",15 days ago,Full Time,On-site,Experienced,Excel,2.0
Data Analyst,Data Analyst And Reporting,EBNY developments,"Heliopolis,Cairo,Egypt",15 days ago,Full Time,On-site,Experienced,Business Intelligence,2.0
Data Analyst,Data Analyst And Reporting,EBNY developments,"Heliopolis,Cairo,Egypt",15 days ago,Full Time,On-site,Experienced,Data Governance,2.0
Data Analyst,Data Analyst And Reporting,EBNY developments,"Heliopolis,Cairo,Egypt",15 days ago,Full Time,On-site,Experienced,Reporting,2.0
Data Analyst,Data Analyst And Reporting,EBNY developments,"Heliopolis,Cairo,Egypt",15 days ago,Full Time,On-site,Experienced,Statistical Analysis,2.0
Data Analyst,Middle Business Data Analyst - BI Engineer,Vertex Technologies ,"Cairo,Egypt",18 days ago,Full Time,On-site,Experienced,IT/Software Development,3.0
Data Analyst,Middle Business Data Analyst - BI Engineer,Vertex Technologies ,"Cairo,Egypt",18 days ago,Full Time,On-site,Experienced,Business Data Analysis,3.0
Data Analyst,Middle Business Data Analyst - BI Engineer,Vertex Technologies ,"Cairo,Egypt",18 days ago,Full Time,On-site,Experienced,Business Intelligence (BI),3.0
Data Analyst,Middle Business Data Analyst - BI Engineer,Vertex Technologies ,"Cairo,Egypt",18 days ago,Full Time,On-site,Experienced,English B2,3.0
Data Analyst,Middle Business Data Analyst - BI Engineer,Vertex Technologies ,"Cairo,Egypt",18 days ago,Full Time,On-site,Experienced,Power BI,3.0
Data Analyst,Middle Business Data Analyst - BI Engineer,Vertex Technologies ,"Cairo,Egypt",18 days ago,Full Time,On-site,Experienced,Databases,3.0
Data Analyst,Middle Business Data Analyst - BI Engineer,Vertex Technologies ,"Cairo,Egypt",18 days ago,Full Time,On-site,Experienced,DWH,3.0
Data Analyst,Middle Business Data Analyst - BI Engineer,Vertex Technologies ,"Cairo,Egypt",18 days ago,Full Time,On-site,Experienced,SQL,3.0
Data Analyst,Middle Business Data Analyst - BI Engineer,Vertex Technologies ,"Cairo,Egypt",18 days ago,Full Time,On-site,Experienced,ETL Processes,3.0
Data Analyst,Middle Business Data Analyst - BI Engineer,Vertex Technologies ,"Cairo,Egypt",18 days ago,Full Time,On-site,Experienced,Data Mining,3.0
Data Analyst,Data Analyst Specialist,OPPO Egypt ,"Nasr City,Cairo,Egypt",20 days ago,Full Time,On-site,Entry Level,Analyst/Research,1.0
Data Analyst,Data Analyst Specialist,OPPO Egypt ,"Nasr City,Cairo,Egypt",20 days ago,Full Time,On-site,Entry Level,Data Analysis,1.0
Data Analyst,Data Analyst Specialist,OPPO Egypt ,"Nasr City,Cairo,Egypt",20 days ago,Full Time,On-site,Entry Level,Data Visualization,1.0
Data Analyst,Data Analyst Specialist,OPPO Egypt ,"Nasr City,Cairo,Egypt",20 days ago,Full Time,On-site,Entry Level,Excel,1.0
Data Analyst,Data Analyst Specialist,OPPO Egypt ,"Nasr City,Cairo,Egypt",20 days ago,Full Time,On-site,Entry Level,Business Intelligence,1.0
Data Analyst,Data Analyst Specialist,OPPO Egypt ,"Nasr City,Cairo,Egypt",20 days ago,Full Time,On-site,Entry Level,Statistical Analysis,1.0
Data Analyst,Data Analyst Specialist,OPPO Egypt ,"Nasr City,Cairo,Egypt",20 days ago,Full Time,On-site,Entry Level,Problem Solving,1.0
Data Analyst,Data Analyst Specialist,OPPO Egypt ,"Nasr City,Cairo,Egypt",20 days ago,Full Time,On-site,Entry Level,Communication,1.0
Data Analyst,Data Analyst Specialist,OPPO Egypt ,"Nasr City,Cairo,Egypt",20 days ago,Full Time,On-site,Entry Level,Reporting,1.0
Data Analyst,Data Analyst Specialist,OPPO Egypt ,"Nasr City,Cairo,Egypt",20 days ago,Full Time,On-site,Entry Level,Python,1.0
Data Analyst,Senior (Associate) Financial Analyst,PRE Group,"New Cairo,Cairo,Egypt",5 days ago,Full Time,On-site,Experienced,Accounting/Finance,3.0
Data Analyst,Senior (Associate) Financial Analyst,PRE Group,"New Cairo,Cairo,Egypt",5 days ago,Full Time,On-site,Experienced,Analyst/Research,3.0
Data Analyst,Senior (Associate) Financial Analyst,PRE Group,"New Cairo,Cairo,Egypt",5 days ago,Full Time,On-site,Experienced,Investment,3.0
Data Analyst,Senior (Associate) Financial Analyst,PRE Group,"New Cairo,Cairo,Egypt",5 days ago,Full Time,On-site,Experienced,Microsoft Excel,3.0
Data Analyst,Senior (Associate) Financial Analyst,PRE Group,"New Cairo,Cairo,Egypt",5 days ago,Full Time,On-site,Experienced,Microsoft Powerpoint,3.0
Data Analyst,Senior (Associate) Financial Analyst,PRE Group,"New Cairo,Cairo,Egypt",5 days ago,Full Time,On-site,Experienced,Financial Modeling,3.0
Data Analyst,Senior (Associate) Financial Analyst,PRE Group,"New Cairo,Cairo,Egypt",5 days ago,Full Time,On-site,Experienced,Asset Management,3.0
Data Analyst,Senior (Associate) Financial Analyst,PRE Group,"New Cairo,Cairo,Egypt",5 days ago,Full Time,On-site,Experienced,Equity Research,3.0
Data Analyst,Senior (Associate) Financial Analyst,PRE Group,"New Cairo,Cairo,Egypt",5 days ago,Full Time,On-site,Experienced,Investment Banking,3.0
Data Analyst,Senior (Associate) Financial Analyst,PRE Group,"New Cairo,Cairo,Egypt",5 days ago,Full Time,On-site,Experienced,Microsoft excel,3.0
Data Analyst,Feasibility study Analyst - Real Estate,EBNY developments,"Heliopolis,Cairo,Egypt",11 days ago,Full Time,On-site,Experienced,Accounting/Finance,5.0
Data Analyst,Feasibility study Analyst - Real Estate,EBNY developments,"Heliopolis,Cairo,Egypt",11 days ago,Full Time,On-site,Experienced,Analyst/Research,5.0
Data Analyst,Feasibility study Analyst - Real Estate,EBNY developments,"Heliopolis,Cairo,Egypt",11 days ago,Full Time,On-site,Experienced,Financial Modeling,5.0
Data Analyst,Feasibility study Analyst - Real Estate,EBNY developments,"Heliopolis,Cairo,Egypt",11 days ago,Full Time,On-site,Experienced,Market Research,5.0
Data Analyst,Feasibility study Analyst - Real Estate,EBNY developments,"Heliopolis,Cairo,Egypt",11 days ago,Full Time,On-site,Experienced,Data Analysis,5.0
Data Analyst,Feasibility study Analyst - Real Estate,EBNY developments,"Heliopolis,Cairo,Egypt",11 days ago,Full Time,On-site,Experienced,Real Estate Valuation,5.0
Data Analyst,Feasibility study Analyst - Real Estate,EBNY developments,"Heliopolis,Cairo,Egypt",11 days ago,Full Time,On-site,Experienced,Project Management,5.0
Data Analyst,Feasibility study Analyst - Real Estate,EBNY developments,"Heliopolis,Cairo,Egypt",11 days ago,Full Time,On-site,Experienced,Report Writing,5.0
Data Analyst,Feasibility study Analyst - Real Estate,EBNY developments,"Heliopolis,Cairo,Egypt",11 days ago,Full Time,On-site,Experienced,Risk Assessment,5.0
Data Analyst,Feasibility study Analyst - Real Estate,EBNY developments,"Heliopolis,Cairo,Egypt",11 days ago,Full Time,On-site,Experienced,Stakeholder Communication,5.0
Data Analyst,Financial Analyst,المؤسسة المصرية للتمويل EAF,"Dokki,Giza,Egypt",14 days ago,Full Time,On-site,Experienced,Accounting/Finance,2.0
Data Analyst,Financial Analyst,المؤسسة المصرية للتمويل EAF,"Dokki,Giza,Egypt",14 days ago,Full Time,On-site,Experienced,Analyst/Research,2.0
Data Analyst,Financial Analyst,المؤسسة المصرية للتمويل EAF,"Dokki,Giza,Egypt",14 days ago,Full Time,On-site,Experienced,completed a Credit Course,2.0
Data Analyst,Financial Analyst,المؤسسة المصرية للتمويل EAF,"Dokki,Giza,Egypt",14 days ago,Full Time,On-site,Experienced,interpreting financial statements,2.0
Data Analyst,Financial Analyst,المؤسسة المصرية للتمويل EAF,"Dokki,Giza,Egypt",14 days ago,Full Time,On-site,Experienced,Previous experience in banking or microfinance is a plus,2.0
Data Analyst,Financial Analyst,المؤسسة المصرية للتمويل EAF,"Dokki,Giza,Egypt",14 days ago,Full Time,On-site,Experienced,Report Writing,2.0
Data Analyst,Financial Analyst,المؤسسة المصرية للتمويل EAF,"Dokki,Giza,Egypt",14 days ago,Full Time,On-site,Experienced,Financial Analysis,2.0
Data Analyst,Financial Analyst,المؤسسة المصرية للتمويل EAF,"Dokki,Giza,Egypt",14 days ago,Full Time,On-site,Experienced,Attention to Detail,2.0
Data Analyst,Financial Analyst,المؤسسة المصرية للتمويل EAF,"Dokki,Giza,Egypt",14 days ago,Full Time,On-site,Experienced,Financial Modeling,2.0
Data Analyst,Financial Analyst,المؤسسة المصرية للتمويل EAF,"Dokki,Giza,Egypt",14 days ago,Full Time,On-site,Experienced,Team Collaboration,2.0
Data Analyst,Project Listing Specialist & Data Analyst for E-Commerce Platforms,armonia vita ,"Mansoura,Dakahlia,Egypt",1 month ago,Full Time,On-site,Entry Level,Marketing/PR/Advertising,1.0
Data Analyst,Project Listing Specialist & Data Analyst for E-Commerce Platforms,armonia vita ,"Mansoura,Dakahlia,Egypt",1 month ago,Full Time,On-site,Entry Level,E-Commerce Platform Management,1.0
Data Analyst,Project Listing Specialist & Data Analyst for E-Commerce Platforms,armonia vita ,"Mansoura,Dakahlia,Egypt",1 month ago,Full Time,On-site,Entry Level,Data Analysis,1.0
Data Analyst,Project Listing Specialist & Data Analyst for E-Commerce Platforms,armonia vita ,"Mansoura,Dakahlia,Egypt",1 month ago,Full Time,On-site,Entry Level,Microsoft Excel,1.0
Data Analyst,Project Listing Specialist & Data Analyst for E-Commerce Platforms,armonia vita ,"Mansoura,Dakahlia,Egypt",1 month ago,Full Time,On-site,Entry Level,sheets google,1.0
Data Analyst,Project Listing Specialist & Data Analyst for E-Commerce Platforms,armonia vita ,"Mansoura,Dakahlia,Egypt",1 month ago,Full Time,On-site,Entry Level,SEO,1.0
Data Analyst,Operation Analyst Specialist,Etisal EG,"New Cairo,Cairo,Egypt",22 days ago,Full Time,On-site,Experienced,Operations/Management,2.0
Data Analyst,Operation Analyst Specialist,Etisal EG,"New Cairo,Cairo,Egypt",22 days ago,Full Time,On-site,Experienced,Analyst/Research,2.0
Data Analyst,Operation Analyst Specialist,Etisal EG,"New Cairo,Cairo,Egypt",22 days ago,Full Time,On-site,Experienced,Data Analysis,2.0
Data Analyst,Operation Analyst Specialist,Etisal EG,"New Cairo,Cairo,Egypt",22 days ago,Full Time,On-site,Experienced,analytical,2.0
Data Analyst,Operation Analyst Specialist,Etisal EG,"New Cairo,Cairo,Egypt",22 days ago,Full Time,On-site,Experienced,Operations,2.0
Data Analyst,Operation Analyst Specialist,Etisal EG,"New Cairo,Cairo,Egypt",22 days ago,Full Time,On-site,Experienced,Analytics,2.0
Data Analyst,Operation Analyst Specialist,Etisal EG,"New Cairo,Cairo,Egypt",22 days ago,Full Time,On-site,Experienced,Communication,2.0
Data Analyst,Operation Analyst Specialist,Etisal EG,"New Cairo,Cairo,Egypt",22 days ago,Full Time,On-site,Experienced,Communication skills,2.0
Data Analyst,Operation Analyst Specialist,Etisal EG,"New Cairo,Cairo,Egypt",22 days ago,Full Time,On-site,Experienced,Customer Service,2.0
Data Analyst,Operation Analyst Specialist,Etisal EG,"New Cairo,Cairo,Egypt",22 days ago,Full Time,On-site,Experienced,Customer Support,2.0
Data Analyst,Senior System Analyst | Bahrain,Confidential,"Cairo,Egypt",24 days ago,Full Time,On-site,Experienced,IT/Software Development,2.0
Data Analyst,Senior System Analyst | Bahrain,Confidential,"Cairo,Egypt",24 days ago,Full Time,On-site,Experienced,Analyst/Research,2.0
Data Analyst,Senior System Analyst | Bahrain,Confidential,"Cairo,Egypt",24 days ago,Full Time,On-site,Experienced,Engineering - Telecom/Technology,2.0
Data Analyst,Senior System Analyst | Bahrain,Confidential,"Cairo,Egypt",24 days ago,Full Time,On-site,Experienced,Systems Analysis,2.0
Data Analyst,Senior System Analyst | Bahrain,Confidential,"Cairo,Egypt",24 days ago,Full Time,On-site,Experienced,Business Process Modeling,2.0
Data Analyst,Senior System Analyst | Bahrain,Confidential,"Cairo,Egypt",24 days ago,Full Time,On-site,Experienced,Requirements Gathering,2.0
Data Analyst,Senior System Analyst | Bahrain,Confidential,"Cairo,Egypt",24 days ago,Full Time,On-site,Experienced,Technical Documentation,2.0
Data Analyst,Senior System Analyst | Bahrain,Confidential,"Cairo,Egypt",24 days ago,Full Time,On-site,Experienced,Project Coordination,2.0
Data Analyst,Senior System Analyst | Bahrain,Confidential,"Cairo,Egypt",24 days ago,Full Time,On-site,Experienced,Problem Solving,2.0
Data Analyst,Senior System Analyst | Bahrain,Confidential,"Cairo,Egypt",24 days ago,Full Time,On-site,Experienced,Software Implementation,2.0
Data Analyst,Business Data Analyst (Finance-Oriented),Mazzika Group,"Dokki,Giza,Egypt",1 month ago,Full Time,On-site,Experienced,Accounting/Finance,2.0
Data Analyst,Business Data Analyst (Finance-Oriented),Mazzika Group,"Dokki,Giza,Egypt",1 month ago,Full Time,On-site,Experienced,Business Development,2.0
Data Analyst,Business Data Analyst (Finance-Oriented),Mazzika Group,"Dokki,Giza,Egypt",1 month ago,Full Time,On-site,Experienced,Analyst/Research,2.0
Data Analyst,Business Data Analyst (Finance-Oriented),Mazzika Group,"Dokki,Giza,Egypt",1 month ago,Full Time,On-site,Experienced,Financial Analysis,2.0
Data Analyst,Business Data Analyst (Finance-Oriented),Mazzika Group,"Dokki,Giza,Egypt",1 month ago,Full Time,On-site,Experienced,Data Visualization,2.0
Data Analyst,Business Data Analyst (Finance-Oriented),Mazzika Group,"Dokki,Giza,Egypt",1 month ago,Full Time,On-site,Experienced,Business Intelligence,2.0
Data Analyst,Business Data Analyst (Finance-Oriented),Mazzika Group,"Dokki,Giza,Egypt",1 month ago,Full Time,On-site,Experienced,SQL,2.0
Data Analyst,Business Data Analyst (Finance-Oriented),Mazzika Group,"Dokki,Giza,Egypt",1 month ago,Full Time,On-site,Experienced,Excel,2.0
Data Analyst,Business Data Analyst (Finance-Oriented),Mazzika Group,"Dokki,Giza,Egypt",1 month ago,Full Time,On-site,Experienced,Reporting,2.0
Data Analyst,Business Data Analyst (Finance-Oriented),Mazzika Group,"Dokki,Giza,Egypt",1 month ago,Full Time,On-site,Experienced,Dashboard Development,2.0
Data Analyst,Project Controls & Financial Analyst,AZE Engineering,"Abu Dhabi,United Arab Emirates",28 days ago,Full Time,Remote,Entry Level,Accounting/Finance,1.0
Data Analyst,Project Controls & Financial Analyst,AZE Engineering,"Abu Dhabi,United Arab Emirates",28 days ago,Full Time,Remote,Entry Level,Budgeting and forecasting,1.0
Data Analyst,Project Controls & Financial Analyst,AZE Engineering,"Abu Dhabi,United Arab Emirates",28 days ago,Full Time,Remote,Entry Level,Cost control,1.0
Data Analyst,Project Controls & Financial Analyst,AZE Engineering,"Abu Dhabi,United Arab Emirates",28 days ago,Full Time,Remote,Entry Level,Project controls,1.0
Data Analyst,Project Controls & Financial Analyst,AZE Engineering,"Abu Dhabi,United Arab Emirates",28 days ago,Full Time,Remote,Entry Level,Data analysis,1.0
Data Analyst,Business Analyst,BI-Technologies,"New Cairo,Cairo,Egypt",28 days ago,Full Time,Hybrid,Experienced,Installation/Maintenance/Repair,1.0
Data Analyst,Business Analyst,BI-Technologies,"New Cairo,Cairo,Egypt",28 days ago,Full Time,Hybrid,Experienced,IT/Software Development,1.0
Data Analyst,Business Analyst,BI-Technologies,"New Cairo,Cairo,Egypt",28 days ago,Full Time,Hybrid,Experienced,Engineering - Telecom/Technology,1.0
Data Analyst,Business Analyst,BI-Technologies,"New Cairo,Cairo,Egypt",28 days ago,Full Time,Hybrid,Experienced,Business Analysis,1.0
Data Analyst,Business Analyst,BI-Technologies,"New Cairo,Cairo,Egypt",28 days ago,Full Time,Hybrid,Experienced,business,1.0
Data Analyst,Business Analyst,BI-Technologies,"New Cairo,Cairo,Egypt",28 days ago,Full Time,Hybrid,Experienced,Business Development,1.0
Data Analyst,Business Analyst,BI-Technologies,"New Cairo,Cairo,Egypt",28 days ago,Full Time,Hybrid,Experienced,Computer Science,1.0
Data Analyst,Business Analyst,BI-Technologies,"New Cairo,Cairo,Egypt",28 days ago,Full Time,Hybrid,Experienced,Information Technology (IT),1.0
Data Analyst,Business Analyst,BI-Technologies,"New Cairo,Cairo,Egypt",28 days ago,Full Time,Hybrid,Experienced,Data,1.0
Data Analyst,Business Analyst,BI-Technologies,"New Cairo,Cairo,Egypt",28 days ago,Full Time,Hybrid,Experienced,Management,1.0
Data Analyst,Bookkeeping Analyst I,Assist Group Limited ,"Faisal,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,Accounting/Finance,1.0
Data Analyst,Bookkeeping Analyst I,Assist Group Limited ,"Faisal,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,Bookkeeping,1.0
Data Analyst,Bookkeeping Analyst I,Assist Group Limited ,"Faisal,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,Financial Reporting,1.0
Data Analyst,Bookkeeping Analyst I,Assist Group Limited ,"Faisal,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,Bank Reconciliation,1.0
Data Analyst,Bookkeeping Analyst I,Assist Group Limited ,"Faisal,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,Data Entry,1.0
Data Analyst,Bookkeeping Analyst I,Assist Group Limited ,"Faisal,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,QuickBooks,1.0
Data Analyst,Bookkeeping Analyst I,Assist Group Limited ,"Faisal,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,English Communication,1.0
Data Analyst,Bookkeeping Analyst I,Assist Group Limited ,"Faisal,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,Microsoft Excel,1.0
Data Analyst,Bookkeeping Analyst I,Assist Group Limited ,"Faisal,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,Attention to Detail,1.0
Data Analyst,Financial planning and Analyst,Confidential,"Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,Accounting/Finance,3.0
Data Analyst,Financial planning and Analyst,Confidential,"Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,Analyst/Research,3.0
Data Analyst,Financial planning and Analyst,Confidential,"Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,Accounting,3.0
Data Analyst,Financial planning and Analyst,Confidential,"Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,Commerce,3.0
Data Analyst,Financial planning and Analyst,Confidential,"Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,Analyst,3.0
Data Analyst,Financial planning and Analyst,Confidential,"Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,Analysis,3.0
Data Analyst,Financial planning and Analyst,Confidential,"Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,Finance,3.0
Data Analyst,Financial planning and Analyst,Confidential,"Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,Financial Analysis,3.0
Data Analyst,Financial planning and Analyst,Confidential,"Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,Planning,3.0
Data Analyst,Financial planning and Analyst,Confidential,"Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,Forecasting,3.0
Data Analyst,Data Analyst,Linrco Egypt,"Nasr City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Quality,2.0
Data Analyst,Data Analyst,Linrco Egypt,"Nasr City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Data Analysis,2.0
Data Analyst,Data Analyst,Linrco Egypt,"Nasr City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,performance Analysis,2.0
Data Analyst,Data Analyst,Linrco Egypt,"Nasr City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,KPI's,2.0
Data Analyst,Data Analyst,Linrco Egypt,"Nasr City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Quality Assurance,2.0
Data Analyst,Financial Analyst,Fawry Plus,"Smart Village,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,Accounting/Finance,0.0
Data Analyst,Financial Analyst,Fawry Plus,"Smart Village,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,Budgeting,0.0
Data Analyst,Financial Analyst,Fawry Plus,"Smart Village,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,Financial Analysis,0.0
Data Analyst,Financial Analyst,Fawry Plus,"Smart Village,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,Forecasting,0.0
Data Analyst,Financial Analyst,Fawry Plus,"Smart Village,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,Variance Analysis,0.0
Data Analyst,Financial Analyst,Fawry Plus,"Smart Village,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,Financial Reporting,0.0
Data Analyst,Financial Analyst,Fawry Plus,"Smart Village,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,Excel,0.0
Data Analyst,Financial Analyst,Fawry Plus,"Smart Village,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,Data Interpretation,0.0
Data Analyst,Financial Analyst,Fawry Plus,"Smart Village,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,Attention to Detail,0.0
Data Analyst,Financial Analyst,Fawry Plus,"Smart Village,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,Communication,0.0
Data Analyst,Production Analyst,Flex Asepto,"Ain Sokhna,Suez,Egypt",1 month ago,Full Time,On-site,Experienced,Manufacturing/Production,3.0
Data Analyst,Production Analyst,Flex Asepto,"Ain Sokhna,Suez,Egypt",1 month ago,Full Time,On-site,Experienced,Data Analysis,3.0
Data Analyst,Production Analyst,Flex Asepto,"Ain Sokhna,Suez,Egypt",1 month ago,Full Time,On-site,Experienced,Root Cause Analysis,3.0
Data Analyst,Production Analyst,Flex Asepto,"Ain Sokhna,Suez,Egypt",1 month ago,Full Time,On-site,Experienced,Statistical Analysis,3.0
Data Analyst,Production Analyst,Flex Asepto,"Ain Sokhna,Suez,Egypt",1 month ago,Full Time,On-site,Experienced,Business Intelligence Tools,3.0
Data Analyst,Production Analyst,Flex Asepto,"Ain Sokhna,Suez,Egypt",1 month ago,Full Time,On-site,Experienced,Reporting and Documentation,3.0
Data Analyst,Production Analyst,Flex Asepto,"Ain Sokhna,Suez,Egypt",1 month ago,Full Time,On-site,Experienced,Cross-functional Collaboration,3.0
Data Analyst,Production Analyst,Flex Asepto,"Ain Sokhna,Suez,Egypt",1 month ago,Full Time,On-site,Experienced,Microsoft Excel,3.0
Data Analyst,Financial Analyst,Elsewedy industries,"10th of Ramadan City,Cairo,Egypt",4 days ago,Full Time,On-site,Experienced,Accounting/Finance,2.0
Data Analyst,Financial Analyst,Elsewedy industries,"10th of Ramadan City,Cairo,Egypt",4 days ago,Full Time,On-site,Experienced,Accounting,2.0
