search_query,job_title,company,loc,posting_recency,employment_type,work_arrangement_type,experience_lvl,years_of_experience,skill
AI Engineer,Assistant Category Manager.In-House Bakery,Panda Retail Company – Savola Group -,"Makkah,Saudi Arabia",16 days ago,Full Time,,Experienced,,·Marketing/PR/Advertising
AI Engineer,Assistant Category Manager.In-House Bakery,Panda Retail Company – Savola Group -,"Makkah,Saudi Arabia",16 days ago,Full Time,,Experienced,,· administration
AI Engineer,Assistant Category Manager.In-House Bakery,Panda Retail Company – Savola Group -,"Makkah,Saudi Arabia",16 days ago,Full Time,,Experienced,,· microsoft office
AI Engineer,Assistant Category Manager.In-House Bakery,Panda Retail Company – Savola Group -,"Makkah,Saudi Arabia",16 days ago,Full Time,,Experienced,,· office management
AI Engineer,Assistant Category Manager.In-House Bakery,Panda Retail Company – Savola Group -,"Makkah,Saudi Arabia",16 days ago,Full Time,,Experienced,,· information technology (it)
AI Engineer,Assistant Category Manager.In-House Bakery,Panda Retail Company – Savola Group -,"Makkah,Saudi Arabia",16 days ago,Full Time,,Experienced,,· marketing
AI Engineer,Assistant Category Manager.In-House Bakery,Panda Retail Company – Savola Group -,"Makkah,Saudi Arabia",16 days ago,Full Time,,Experienced,,engineering
AI Engineer,Assistant Category Manager.In-House Bakery,Panda Retail Company – Savola Group -,"Makkah,Saudi Arabia",16 days ago,Full Time,,Experienced,,· sales
AI Engineer,Design Manager (Visual),Canonical -,"Makkah,Saudi Arabia",13 days ago,Full Time,,Experienced,,·Engineering - Construction/Civil/Architecture
AI Engineer,Design Manager (Visual),Canonical -,"Makkah,Saudi Arabia",13 days ago,Full Time,,Experienced,,·Creative/Design/Art
AI Engineer,Design Manager (Visual),Canonical -,"Makkah,Saudi Arabia",13 days ago,Full Time,,Experienced,,·IT/Software Development
AI Engineer,Design Manager (Visual),Canonical -,"Makkah,Saudi Arabia",13 days ago,Full Time,,Experienced,,· Design
AI Engineer,Design Manager (Visual),Canonical -,"Makkah,Saudi Arabia",13 days ago,Full Time,,Experienced,,· Project Management
AI Engineer,Design Manager (Visual),Canonical -,"Makkah,Saudi Arabia",13 days ago,Full Time,,Experienced,,Engineering
AI Engineer,Design Manager (Visual),Canonical -,"Makkah,Saudi Arabia",13 days ago,Full Time,,Experienced,,· Architecture
AI Engineer,Design Manager (Visual),Canonical -,"Makkah,Saudi Arabia",13 days ago,Full Time,,Experienced,,· Management
AI Engineer,Design Manager (Visual),Canonical -,"Makkah,Saudi Arabia",13 days ago,Full Time,,Experienced,,· Information Technology (IT)
AI Engineer,Design Manager (Visual),Canonical -,"Makkah,Saudi Arabia",13 days ago,Full Time,,Experienced,,· Marketing
AI Engineer,Head of of material management (Head of procurement),Ajax Systems -,"Dubai,United Arab Emirates",14 days ago,Full Time,,Not specified,,·Logistics/Supply Chain
AI Engineer,Head of of material management (Head of procurement),Ajax Systems -,"Dubai,United Arab Emirates",14 days ago,Full Time,,Not specified,,·Operations/Management
AI Engineer,Head of of material management (Head of procurement),Ajax Systems -,"Dubai,United Arab Emirates",14 days ago,Full Time,,Not specified,,·Manufacturing/Production
AI Engineer,Head of of material management (Head of procurement),Ajax Systems -,"Dubai,United Arab Emirates",14 days ago,Full Time,,Not specified,,· Management
AI Engineer,Head of of material management (Head of procurement),Ajax Systems -,"Dubai,United Arab Emirates",14 days ago,Full Time,,Not specified,,Engineering
AI Engineer,Head of of material management (Head of procurement),Ajax Systems -,"Dubai,United Arab Emirates",14 days ago,Full Time,,Not specified,,· Logistics
AI Engineer,Head of of material management (Head of procurement),Ajax Systems -,"Dubai,United Arab Emirates",14 days ago,Full Time,,Not specified,,· Microsoft Office
AI Engineer,Head of of material management (Head of procurement),Ajax Systems -,"Dubai,United Arab Emirates",14 days ago,Full Time,,Not specified,,· Supply Chain
AI Engineer,Head of of material management (Head of procurement),Ajax Systems -,"Dubai,United Arab Emirates",14 days ago,Full Time,,Not specified,,· Manufacturing
AI Engineer,Head of of material management (Head of procurement),Ajax Systems -,"Dubai,United Arab Emirates",14 days ago,Full Time,,Not specified,,· Purchasing
AI Engineer,Senior Technical Program Manager - Riyadh,Newlab -,"Riyadh,Saudi Arabia",13 days ago,Full Time,,Experienced,,·IT/Software Development
AI Engineer,Senior Technical Program Manager - Riyadh,Newlab -,"Riyadh,Saudi Arabia",13 days ago,Full Time,,Experienced,,·Project/Program Management
AI Engineer,Senior Technical Program Manager - Riyadh,Newlab -,"Riyadh,Saudi Arabia",13 days ago,Full Time,,Experienced,,·Analyst/Research
AI Engineer,Senior Technical Program Manager - Riyadh,Newlab -,"Riyadh,Saudi Arabia",13 days ago,Full Time,,Experienced,,· Project Management
AI Engineer,Senior Technical Program Manager - Riyadh,Newlab -,"Riyadh,Saudi Arabia",13 days ago,Full Time,,Experienced,,· Computer Science
AI Engineer,Senior Technical Program Manager - Riyadh,Newlab -,"Riyadh,Saudi Arabia",13 days ago,Full Time,,Experienced,,· Information Technology (IT)
AI Engineer,Senior Technical Program Manager - Riyadh,Newlab -,"Riyadh,Saudi Arabia",13 days ago,Full Time,,Experienced,,· Program Management
AI Engineer,Senior Technical Program Manager - Riyadh,Newlab -,"Riyadh,Saudi Arabia",13 days ago,Full Time,,Experienced,,· Management
AI Engineer,Senior Technical Program Manager - Riyadh,Newlab -,"Riyadh,Saudi Arabia",13 days ago,Full Time,,Experienced,,· PMP
AI Engineer,Senior Technical Program Manager - Riyadh,Newlab -,"Riyadh,Saudi Arabia",13 days ago,Full Time,,Experienced,,· Telecommunication
AI Engineer,Senior Chief engg. Manager Civil SS,Larsen & Toubro -,"Riyadh,Saudi Arabia",15 days ago,Full Time,,Experienced,,·Engineering - Construction/Civil/Architecture
AI Engineer,Senior Chief engg. Manager Civil SS,Larsen & Toubro -,"Riyadh,Saudi Arabia",15 days ago,Full Time,,Experienced,,·Operations/Management
AI Engineer,Senior Chief engg. Manager Civil SS,Larsen & Toubro -,"Riyadh,Saudi Arabia",15 days ago,Full Time,,Experienced,,·Project/Program Management
AI Engineer,Senior Chief engg. Manager Civil SS,Larsen & Toubro -,"Riyadh,Saudi Arabia",15 days ago,Full Time,,Experienced,,· autocad
AI Engineer,Senior Chief engg. Manager Civil SS,Larsen & Toubro -,"Riyadh,Saudi Arabia",15 days ago,Full Time,,Experienced,,engineering
AI Engineer,Senior Chief engg. Manager Civil SS,Larsen & Toubro -,"Riyadh,Saudi Arabia",15 days ago,Full Time,,Experienced,,· technical office
AI Engineer,Senior Chief engg. Manager Civil SS,Larsen & Toubro -,"Riyadh,Saudi Arabia",15 days ago,Full Time,,Experienced,,civil engineering
AI Engineer,Senior Chief engg. Manager Civil SS,Larsen & Toubro -,"Riyadh,Saudi Arabia",15 days ago,Full Time,,Experienced,,· technical
AI Engineer,Senior Chief engg. Manager Civil SS,Larsen & Toubro -,"Riyadh,Saudi Arabia",15 days ago,Full Time,,Experienced,,· civil
AI Engineer,Senior Chief engg. Manager Civil SS,Larsen & Toubro -,"Riyadh,Saudi Arabia",15 days ago,Full Time,,Experienced,,· communication
AI Engineer,Senior Project Manager (Tech),Energy Job Search -,"Dubai,United Arab Emirates",16 days ago,Full Time,,Experienced,,·Engineering - Construction/Civil/Architecture
AI Engineer,Senior Project Manager (Tech),Energy Job Search -,"Dubai,United Arab Emirates",16 days ago,Full Time,,Experienced,,·IT/Software Development
AI Engineer,Senior Project Manager (Tech),Energy Job Search -,"Dubai,United Arab Emirates",16 days ago,Full Time,,Experienced,,·Project/Program Management
AI Engineer,Senior Project Manager (Tech),Energy Job Search -,"Dubai,United Arab Emirates",16 days ago,Full Time,,Experienced,,· Project Management
AI Engineer,Senior Project Manager (Tech),Energy Job Search -,"Dubai,United Arab Emirates",16 days ago,Full Time,,Experienced,,Engineering
AI Engineer,Senior Project Manager (Tech),Energy Job Search -,"Dubai,United Arab Emirates",16 days ago,Full Time,,Experienced,,· Information Technology (IT)
AI Engineer,Senior Project Manager (Tech),Energy Job Search -,"Dubai,United Arab Emirates",16 days ago,Full Time,,Experienced,,· PMP
AI Engineer,Senior Project Manager (Tech),Energy Job Search -,"Dubai,United Arab Emirates",16 days ago,Full Time,,Experienced,,· Computer Science
AI Engineer,Senior Project Manager (Tech),Energy Job Search -,"Dubai,United Arab Emirates",16 days ago,Full Time,,Experienced,,· Management
AI Engineer,Senior Project Manager (Tech),Energy Job Search -,"Dubai,United Arab Emirates",16 days ago,Full Time,,Experienced,,Civil Engineering
AI Engineer,Account Executive | Saudi Arabia,Harrison.ai -,"Riyadh,Saudi Arabia",14 days ago,Full Time,,Experienced,,·Administration
AI Engineer,Account Executive | Saudi Arabia,Harrison.ai -,"Riyadh,Saudi Arabia",14 days ago,Full Time,,Experienced,,·Customer Service/Support
AI Engineer,Account Executive | Saudi Arabia,Harrison.ai -,"Riyadh,Saudi Arabia",14 days ago,Full Time,,Experienced,,·Sales/Retail
AI Engineer,Account Executive | Saudi Arabia,Harrison.ai -,"Riyadh,Saudi Arabia",14 days ago,Full Time,,Experienced,,· Sales
AI Engineer,Account Executive | Saudi Arabia,Harrison.ai -,"Riyadh,Saudi Arabia",14 days ago,Full Time,,Experienced,,· Sales Skills
AI Engineer,Account Executive | Saudi Arabia,Harrison.ai -,"Riyadh,Saudi Arabia",14 days ago,Full Time,,Experienced,,· Indoor Sales
AI Engineer,Account Executive | Saudi Arabia,Harrison.ai -,"Riyadh,Saudi Arabia",14 days ago,Full Time,,Experienced,,· Customer Care
AI Engineer,Account Executive | Saudi Arabia,Harrison.ai -,"Riyadh,Saudi Arabia",14 days ago,Full Time,,Experienced,,· Customer Service
AI Engineer,Account Executive | Saudi Arabia,Harrison.ai -,"Riyadh,Saudi Arabia",14 days ago,Full Time,,Experienced,,· Customer Support
AI Engineer,Account Executive | Saudi Arabia,Harrison.ai -,"Riyadh,Saudi Arabia",14 days ago,Full Time,,Experienced,,· Outdoor Sales
AI Engineer,WFM -Assistant Manager,Dicetek LLC -,"Dubai,United Arab Emirates",17 days ago,Freelance / Project,,Experienced,,·Administration
AI Engineer,WFM -Assistant Manager,Dicetek LLC -,"Dubai,United Arab Emirates",17 days ago,Freelance / Project,,Experienced,,·Operations/Management
AI Engineer,WFM -Assistant Manager,Dicetek LLC -,"Dubai,United Arab Emirates",17 days ago,Freelance / Project,,Experienced,,·Sales/Retail
AI Engineer,WFM -Assistant Manager,Dicetek LLC -,"Dubai,United Arab Emirates",17 days ago,Freelance / Project,,Experienced,,· Administration
AI Engineer,WFM -Assistant Manager,Dicetek LLC -,"Dubai,United Arab Emirates",17 days ago,Freelance / Project,,Experienced,,· Microsoft Office
AI Engineer,WFM -Assistant Manager,Dicetek LLC -,"Dubai,United Arab Emirates",17 days ago,Freelance / Project,,Experienced,,· Office Management
AI Engineer,WFM -Assistant Manager,Dicetek LLC -,"Dubai,United Arab Emirates",17 days ago,Freelance / Project,,Experienced,,· Secretary
AI Engineer,WFM -Assistant Manager,Dicetek LLC -,"Dubai,United Arab Emirates",17 days ago,Freelance / Project,,Experienced,,· Sales
AI Engineer,WFM -Assistant Manager,Dicetek LLC -,"Dubai,United Arab Emirates",17 days ago,Freelance / Project,,Experienced,,· Admin
AI Engineer,WFM -Assistant Manager,Dicetek LLC -,"Dubai,United Arab Emirates",17 days ago,Freelance / Project,,Experienced,,· Customer Service
AI Engineer,Education Program Manager (Efekta),EF Education First -,"Riyadh,Saudi Arabia",14 days ago,Full Time,,Experienced,,·IT/Software Development
AI Engineer,Education Program Manager (Efekta),EF Education First -,"Riyadh,Saudi Arabia",14 days ago,Full Time,,Experienced,,·Operations/Management
AI Engineer,Education Program Manager (Efekta),EF Education First -,"Riyadh,Saudi Arabia",14 days ago,Full Time,,Experienced,,·Project/Program Management
AI Engineer,Education Program Manager (Efekta),EF Education First -,"Riyadh,Saudi Arabia",14 days ago,Full Time,,Experienced,,· Project Management
AI Engineer,Education Program Manager (Efekta),EF Education First -,"Riyadh,Saudi Arabia",14 days ago,Full Time,,Experienced,,· Management
AI Engineer,Education Program Manager (Efekta),EF Education First -,"Riyadh,Saudi Arabia",14 days ago,Full Time,,Experienced,,· Education
AI Engineer,Education Program Manager (Efekta),EF Education First -,"Riyadh,Saudi Arabia",14 days ago,Full Time,,Experienced,,· Information Technology (IT)
AI Engineer,Education Program Manager (Efekta),EF Education First -,"Riyadh,Saudi Arabia",14 days ago,Full Time,,Experienced,,· Program Management
AI Engineer,Education Program Manager (Efekta),EF Education First -,"Riyadh,Saudi Arabia",14 days ago,Full Time,,Experienced,,· Computer Science
AI Engineer,Education Program Manager (Efekta),EF Education First -,"Riyadh,Saudi Arabia",14 days ago,Full Time,,Experienced,,Engineering
AI Engineer,Sales Manager,Qureos -,"Dubai,United Arab Emirates",17 days ago,Full Time,,Entry Level,,·Customer Service/Support
AI Engineer,Sales Manager,Qureos -,"Dubai,United Arab Emirates",17 days ago,Full Time,,Entry Level,,·Operations/Management
AI Engineer,Sales Manager,Qureos -,"Dubai,United Arab Emirates",17 days ago,Full Time,,Entry Level,,·Sales/Retail
AI Engineer,Sales Manager,Qureos -,"Dubai,United Arab Emirates",17 days ago,Full Time,,Entry Level,,· Sales
AI Engineer,Sales Manager,Qureos -,"Dubai,United Arab Emirates",17 days ago,Full Time,,Entry Level,,· Sales Skills
AI Engineer,Sales Manager,Qureos -,"Dubai,United Arab Emirates",17 days ago,Full Time,,Entry Level,,· Sales Target
AI Engineer,Sales Manager,Qureos -,"Dubai,United Arab Emirates",17 days ago,Full Time,,Entry Level,,· Customer Service
AI Engineer,Sales Manager,Qureos -,"Dubai,United Arab Emirates",17 days ago,Full Time,,Entry Level,,· Management
AI Engineer,Sales Manager,Qureos -,"Dubai,United Arab Emirates",17 days ago,Full Time,,Entry Level,,· Customer Support
AI Engineer,Sales Manager,Qureos -,"Dubai,United Arab Emirates",17 days ago,Full Time,,Entry Level,,· Customer Care
AI Engineer,Senior React Native Developer,Idaratech Platform - منصة إدارتك -,"Makkah,Saudi Arabia",17 days ago,Full Time,,Experienced,,·Creative/Design/Art
AI Engineer,Senior React Native Developer,Idaratech Platform - منصة إدارتك -,"Makkah,Saudi Arabia",17 days ago,Full Time,,Experienced,,·IT/Software Development
AI Engineer,Senior React Native Developer,Idaratech Platform - منصة إدارتك -,"Makkah,Saudi Arabia",17 days ago,Full Time,,Experienced,,·Engineering - Telecom/Technology
AI Engineer,Senior React Native Developer,Idaratech Platform - منصة إدارتك -,"Makkah,Saudi Arabia",17 days ago,Full Time,,Experienced,,· Information Technology (IT)
AI Engineer,Senior React Native Developer,Idaratech Platform - منصة إدارتك -,"Makkah,Saudi Arabia",17 days ago,Full Time,,Experienced,,· Computer Science
AI Engineer,Senior React Native Developer,Idaratech Platform - منصة إدارتك -,"Makkah,Saudi Arabia",17 days ago,Full Time,,Experienced,,· Software Development
AI Engineer,Senior React Native Developer,Idaratech Platform - منصة إدارتك -,"Makkah,Saudi Arabia",17 days ago,Full Time,,Experienced,,· javaScript
AI Engineer,Senior React Native Developer,Idaratech Platform - منصة إدارتك -,"Makkah,Saudi Arabia",17 days ago,Full Time,,Experienced,,· React
AI Engineer,Senior React Native Developer,Idaratech Platform - منصة إدارتك -,"Makkah,Saudi Arabia",17 days ago,Full Time,,Experienced,,· React Native
AI Engineer,Senior React Native Developer,Idaratech Platform - منصة إدارتك -,"Makkah,Saudi Arabia",17 days ago,Full Time,,Experienced,,· Git
AI Engineer,Operations Expert (Remote),PULSE -,"Riyadh,Saudi Arabia",17 days ago,Full Time,,Entry Level,,·IT/Software Development
AI Engineer,Operations Expert (Remote),PULSE -,"Riyadh,Saudi Arabia",17 days ago,Full Time,,Entry Level,,·Operations/Management
AI Engineer,Operations Expert (Remote),PULSE -,"Riyadh,Saudi Arabia",17 days ago,Full Time,,Entry Level,,·Engineering - Telecom/Technology
AI Engineer,Operations Expert (Remote),PULSE -,"Riyadh,Saudi Arabia",17 days ago,Full Time,,Entry Level,,· information technology (it)
AI Engineer,Operations Expert (Remote),PULSE -,"Riyadh,Saudi Arabia",17 days ago,Full Time,,Entry Level,,· computer science
AI Engineer,Operations Expert (Remote),PULSE -,"Riyadh,Saudi Arabia",17 days ago,Full Time,,Entry Level,,engineering
AI Engineer,Operations Expert (Remote),PULSE -,"Riyadh,Saudi Arabia",17 days ago,Full Time,,Entry Level,,· microsoft office
AI Engineer,Operations Expert (Remote),PULSE -,"Riyadh,Saudi Arabia",17 days ago,Full Time,,Entry Level,,· management
AI Engineer,Operations Expert (Remote),PULSE -,"Riyadh,Saudi Arabia",17 days ago,Full Time,,Entry Level,,· operations
AI Engineer,Operations Expert (Remote),PULSE -,"Riyadh,Saudi Arabia",17 days ago,Full Time,,Entry Level,,· communication skills
AI Engineer,Remote Lead Manager Geomatics,Jobgether -,"Riyadh,Saudi Arabia",16 days ago,Full Time,,Experienced,,·IT/Software Development
AI Engineer,Remote Lead Manager Geomatics,Jobgether -,"Riyadh,Saudi Arabia",16 days ago,Full Time,,Experienced,,·Engineering - Telecom/Technology
